URL,Description,Type
https://majidkiani1993.com/,Jibun bank,Phishing
https://yanxuan.cool/,SAISON CARD,Phishing
http://oohjj.cfd/index.php/?id=,Amazon,Phishing
https://www.angelaws.com/,Ekinet,Phishing
http://qeefdbzpmk.duckdns.org/ja/main,Apple ID,Phishing
https://raspy-salad-6f4e.e4gblc4e.workers.dev/ ,Adobe,Phishing
https://www.americanexpress.com/climatechange/ , americanexpress,Not Phishing
https://dwmutfds.qhigh.com/,Apple ID,Phishing
https://qq2gvbgjtykj.cfd/,Amazon,Phishing
https://www.kueronekaycecotn.co.jp.dou56.cn/,Yamato Transport,Phishing
http://xdhzyxwuvq.duckdns.org/,Apple ID,Phishing
https://fxi0t0u.duckdns.org/,Aeon bank,Phishing
https://6y7hh.cfd/,Amazon,Phishing
https://e87wm0yc.duckdns.org,Aeon bank,Phishing
https://ovyscdjbwfrepgnreruxiony.uck576.com/jp.html?id=*,Mitsui Sumitomo Bank Card,Phishing
https://changzhoupeizixinxi.cn/?ok=,Amazon,Phishing
https://www1.mlcaed.co.jp.uq3qbc.cfd/,MICARD,Phishing
https://www.americanexpress.com/canvas/ , americanexpress,Not Phishing
https://www.paypalobjects.com/sports.txt ,paypal,Not Phishing
https://tykdt78.zyns.com/,Mitsui Sumitomo Bank Card,Phishing
https://jeuxsvideo.com,Amazon,Phishing
https://www.kuronekoyamato.co.jp/en/vista/  ,Yamato Transport,Not Phishing
https://t58zu3bw.duckdns.org/,Aeon bank,Phishing
https://www.ana.co.jp/en/us/complete/ ,Ana,Not Phishing
https://www.softbank.jp/1/,Softbox,Not Phishing
https://nbdzo.ifland.co/,ETC,Phishing
https://www.paypalobjects.com/rhizome.txt ,paypal,Not Phishing
https://wejuovnr870.jungleheart.com/,SAISON CARD,Phishing
https://www.paypalobjects.com/web.php ,paypal,Not Phishing
https://www.paypalobjects.com/roads.php ,paypal,Not Phishing
https://juykfghdf.mrslove.com/,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/confirm_register/ ,Ana,Not Phishing
https://01ep.ipfsnvd.com/,Epos card,Phishing
http://nsuutsihmm.duckdns.org/ja/main,Apple ID,Phishing
https://z-enomoto.jp/mt/ig/4.php,ING,Phishing
https://nag4l5.icu/,SAISON CARD,Phishing
https://tiger-zyx0-lv8b.deh28n96.workers.dev/,Mitsui Sumitomo Bank Card,Phishing
http://wjsljhfffe.duckdns.org/,Apple ID,Phishing
https://3f3kg1.ygto.com/,au,Phishing
https://nmdse4u4.freetcp.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.kuronekoyamato.co.jp/en/weekend/  ,Yamato Transport,Not Phishing
https://6nd53q.qpoe.com/,Mitsui Sumitomo Bank Card,Phishing
http://aemailngin.com/,AEON card,Phishing
https://id96vt3bp.duckdns.org,Aeon bank,Phishing
https://www.ana.co.jp/en/us/flag_cn/ ,Ana,Not Phishing
https://jreast-co-jp.bio/,Ekinet,Phishing
https://www.paypalobjects.com/turkmenistan.html ,paypal,Not Phishing
https://dkiooeb.cn/,SAISON CARD,Phishing
https://corporaciondinamika.com/wp-admin/smbc.co.jp/,Sumitomo Mitsui Banking Corporation,Phishing
http://olliwtpmie.duckdns.org/,Apple ID,Phishing
https://jidved.duckdns.org,Aeon bank,Phishing
https://cjklchy.cn/,Epos card,Phishing
https://pc374.com/index.php?id=,Mercari,Phishing
https://www.kuronekoyamato.co.jp/en/webseminars/  ,Yamato Transport,Not Phishing
https://bewf34f.ocry.com/,Epos card,Phishing
https://hgdmysdiilgltwrwxk.eut217.com/jp.html?id=*,Mitsui Sumitomo Bank Card,Phishing
https://a11mut.duckdns.org/,Aeon bank,Phishing
https://www.paypalobjects.com/snoopdogg.php ,paypal,Not Phishing
https://www.americanexpress.com/converters/ , americanexpress,Not Phishing
https://gfzeqo.mylftv.com/,Apple ID,Phishing
https://r32u65yrwe.b0tnet.com/,SAISON CARD,Phishing
https://t5d154yz.duckdns.org,Aeon bank,Phishing
https://ex7objd.duckdns.org/,Aeon bank,Phishing
https://s1.suyush.ink/,Yokohama Bank,Phishing
https://www.paypalobjects.com/pr_resources.html ,paypal,Not Phishing
https://www.kueronekayaecotn.co.jp.ie02.cn/,Yamato Transport,Phishing
https://www.kueronakayaecotn.co.jp.ie02.cn/,Yamato Transport,Phishing
https://z1e5wur5c.duckdns.org/,Aeon bank,Phishing
https://www.kueronekayccetn.co.jp.mk169.cn/,Yamato Transport,Phishing
https://www.americanexpress.com/commissioners/ , americanexpress,Not Phishing
https://www.ana.co.jp/en/us/cfengine/ ,Ana,Not Phishing
https://chaowen090.com,Epos card,Phishing
https://www.ana.co.jp/en/us/competitors/ ,Ana,Not Phishing
https://fngovme66jerco6gsef88.icu/berich0709.php,Amazon,Phishing
https://nbrtypjxb4s634.serveuser.com/,SAISON CARD,Phishing
https://www.paypalobjects.com/weather.html ,paypal,Not Phishing
https://preview.measuremarketing.net/alanbg/auth.sso.biglobe.ne.jp/mail/index.php,BIGLOBE,Phishing
https://vtrwecr34.faqserv.com/,SAISON CARD,Phishing
https://auri4g2d.duckdns.org,Aeon bank,Phishing
https://www.saisoncard.co.jp/support/,Saisoncard,Not Phishing
https://www.ana.co.jp/en/us/corner_2/ ,Ana,Not Phishing
https://b19fb0a4f59b2a0a8a66dd21ccc0166c.00862008.cn/caonige,Amazon,Phishing
http://oj1j8nz6g.duckdns.org/,softbank,Phishing
https://www.kuronekoyamato.co.jp.login.strong-sp.cn/,Yamato Transport,Phishing
https://www.paypalobjects.com/toca.html ,paypal,Not Phishing
https://www.ana.co.jp/en/us/foe/ ,Ana,Not Phishing
https://wcebb.cfd/,Amazon,Phishing
https://stool-0p8c-r5kp.deh28n96.workers.dev/,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/scot.txt ,paypal,Not Phishing
http://tpddayxyuj.duckdns.org/,Apple ID,Phishing
https://57e6caa1641aad986bd5f1e229f108c2.dragonfarmer.com/caonige57e6caa1641aad986bd5f1e229f108c2,Amazon,Phishing
https://elh44d.cfd/,Amazon,Phishing
https://828jytghgds.cfd/index.php?id=*,Apple ID,Phishing
https://www.paypal.com/signin?returnUri=https%3A%2F%2Fwww.paypal.com%2Fbilling ,paypal,Not Phishing
https://www.paypalobjects.com/search_hentai.txt ,paypal,Not Phishing
https://icicipopo.com.cn/,Amazon,Phishing
https://www.paypalobjects.com/vmware2.txt ,paypal,Not Phishing
https://www.paypalobjects.com/spaceinvaders.html ,paypal,Not Phishing
https://r80f0u.xyz/,Yamato Transport,Phishing
https://www.kuerennkaycoato.co.jp.since1997.cn/,Yamato Transport,Phishing
http://z-46v5.hocyn.com/,Apple ID,Phishing
https://www.paypalobjects.com/promopeddler_120x60.html ,paypal,Not Phishing
https://wcnuwerc79rv.itsaol.com/,SAISON CARD,Phishing
https://kkkyyy.cfd/,Amazon,Phishing
https://www.paypalobjects.com/solutions.html ,paypal,Not Phishing
https://his27e.icu/,SAISON CARD,Phishing
https://tuoyy.cfd/,Amazon,Phishing
  http://www.resonabank.co.jp/js/,Resonabank,Not Phishing
https://7aaef7943689f3ba123bc836a23aa576.killjason.com/caonige7aaef7943689f3ba123bc836a23aa576,Amazon,Phishing
https://www2.miraord.co.jp.i1196.cn/,MICARD,Phishing
https://rnestlpol16.cyou/awrence17.php,AEON card,Phishing
https://jttrkrj.cn/,SAISON CARD,Phishing
https://666fgh.cfd/,Amazon,Phishing
https://yervv.cfd/index.php?id=*,softbank,Phishing
https://0y4potuyt.duckdns.org,Aeon bank,Phishing
https://gno-aozore.co.bjyxfdcq.com/,GMO Aozora Net Bank,Phishing
https://www.ana.co.jp/en/us/j-perk_v6/ ,Ana,Not Phishing
https://www.americanexpress.com/cnstats/ , americanexpress,Not Phishing
https://sasensacaerd.nlwhsze.cn/,SAISON CARD,Phishing
https://www.kuronekoyamato.co.jp/en/veranstaltungen/  ,Yamato Transport,Not Phishing
https://www.smboc-cascerd.co.jp.9bqbk4.cfd/,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/przek.txt ,paypal,Not Phishing
https://www.amaupdate.viscwette.one/a3IwMDY1P3,Amazon,Phishing
https://www.ana.co.jp/en/us/lots/ ,Ana,Not Phishing
https://verif-now0923.start.page/,Facebook,Phishing
https://www.paypalobjects.com/press1165530534.txt ,paypal,Not Phishing
https://tscubic.zgnmygys.net/,SAISON CARD,Phishing
https://ekicomjp.hwlzkj.com/,Ekinet,Phishing
https://www.kuronekoyamato.co.jp/en/webcam/  ,Yamato Transport,Not Phishing
https://aplus.co.jp.gcjq.net/,Aplus,Phishing
https://japan.ja-anaclub.com/?time=skyweb-60349324,ANA,Phishing
https://watchgate.cn/?info=*,AEON card,Phishing
https://fcsfdsgdhr.mrbonus.com/,Epos card,Phishing
https://www.paypalobjects.com/sitering.php ,paypal,Not Phishing
https://www.plus.nhk-jp-plus-nhk-jp.et5hjd.cfd/,NHK,Phishing
https://yb9fo5.icu/,SAISON CARD,Phishing
http://4pnwudt7.duckdns.org/,Aeon bank,Phishing
https://9a6fe546a411d06bd6f48fb4268e32b9.qfxtypf.cn/caonige,Amazon,Phishing
https://7u8uu.cfd/,Amazon,Phishing
https://6ec22bb4bc12786fa9c600d616d83e48.ma6sbz.cfd/caonige,Amazon,Phishing
https://if46f76.duckdns.org,Aeon bank,Phishing
https://aoiy.com.cn/,Amazon,Phishing
https://www.paypalobjects.com/trekking_pole.html ,paypal,Not Phishing
http://evqpnlhfhh.duckdns.org/ja/main,Apple ID,Phishing
https://2mogi8axl.duckdns.org,Aeon bank,Phishing
https://kkzfnrnyevmhk.lsx631.com/jp.html?id=*,Mitsui Sumitomo Bank Card,Phishing
https://fbpwgaa.asia/index.php?id=,Mercari,Phishing
https://slvqs4.almostmy.com/,Mitsui Sumitomo Bank Card,Phishing
https://f12aa.cfd/index.php?id=,Amazon,Phishing
https://gzzlhxrmyy.com/,Sumitomo Mitsui Trust Bank,Phishing
https://www.paypalobjects.com/sinbad.php ,paypal,Not Phishing
https://ekicomjp.huayigpt.com/,Ekinet,Phishing
https://www.etc-maisei.difaultior.one/,ETC,Phishing
https://www.paypalobjects.com/shard.php ,paypal,Not Phishing
https://www.kuronekoyamato.co.jp/en/vignere/  ,Yamato Transport,Not Phishing
https://gtgcltx.duckdns.org,Aeon bank,Phishing
https://r5tvv.cfd/,Amazon,Phishing
https://www.ana.co.jp/en/us/creditanddebt/ ,Ana,Not Phishing
https://www.ana.co.jp/en/us/antisemitism/ ,Ana,Not Phishing
https://hijhgfygyu.toythieves.com/,Mitsui Sumitomo Bank Card,Phishing
https://gw6g4ui.asia/index.php?id=*,au,Phishing
https://erhvuevher979.mefound.com,AEON card,Phishing
https://amerisuain.mfnpwtl.cn/,American Express,Phishing
https://www.americanexpress.com/childcare/ , americanexpress,Not Phishing
https://ye8i7jsh.zyns.com,SAISON CARD,Phishing
https://ndfge67.yourtrap.com/,Mitsui Sumitomo Bank Card,Phishing
https://0594zp.cn/,Mitsui Sumitomo Bank Card,Phishing
https://vwef23.ezua.com/index.php?id=*,Epos card,Phishing
https://0roexg.cfd/?info=00756988133492641,SAISON CARD,Phishing
https://falling-hall-35ca.bzefiragnloe1965.workers.dev/ ,Adobe,Phishing
https://smbc-card.co.jp.softshell.group/,Mitsui Sumitomo Bank Card,Phishing
https://lt1bny.duckdns.org,Aeon bank,Phishing
https://www.paypalobjects.com/spaziatore.php ,paypal,Not Phishing
https://saiasonaceard.co.jp.woodmen.com.cn/,SAISON CARD,Phishing
https://www.kuronekoyamato.co.jp/en/windump/  ,Yamato Transport,Not Phishing
https://gthxx.cfd/index.php?id=,Amazon,Phishing
https://wabdwq.duckdns.org,Aeon bank,Phishing
https://764ilr.icu/,Yamato Transport,Phishing
https://www.ana.co.jp/en/us/hh6/ ,Ana,Not Phishing
http://z-0bs.tyhxu.com/,Apple ID,Phishing
https://www.huoyumib.com/,Sumitomo Mitsui Trust Bank,Phishing
https://wrnueorvu9rfv.organiccrap.com/,PayPay,Phishing
https://www.americanexpress.com/cgiproxy/ , americanexpress,Not Phishing
http://www2.miraod.co.jp.mm74.cn/,MICARD,Phishing
https://dsafsgrs.25u.com/,Mitsui Sumitomo Bank Card,Phishing
https://776nyetvertv.cfd/,Amazon,Phishing
https://w2iwf7ge8.duckdns.org,Aeon bank,Phishing
https://www.ana.co.jp/en/us/btmcrnr_green/ ,Ana,Not Phishing
https://jjjhh.cfd/,Amazon,Phishing
http://z-x.vrnhp.com/,Apple ID,Phishing
https://minicledf14.buzz/seyharle26.php,AEON card,Phishing
https://evubyvtu.instanthq.com/,SAISON CARD,Phishing
https://trkd5y.isasecret.com/,SAISON CARD,Phishing
https://yhypp.cfd/index.php?id=*,softbank,Phishing
https://www.paypalobjects.com/proto-wd.html ,paypal,Not Phishing
https://nf7xgf.xyz/,Yamato Transport,Phishing
https://ruoq8ube.duckdns.org,Aeon bank,Phishing
https://8ee45459631ffc99c8eb496c730814fc.zhenrr.com/caonige,JCB,Phishing
https://19b57e2dc4525ede37d0e8351851693a.oiisaninfe.com/feis,SAISON CARD,Phishing
https://www.paypalobjects.com/podcacher.txt ,paypal,Not Phishing
http://qn0839.buzz/,Ministry of Internal Affairs and Communications,Phishing
https://www.kuronekoyamato.co.jp/en/x86/  ,Yamato Transport,Not Phishing
https://www.ana.co.jp/en/us/g819405/ ,Ana,Not Phishing
https://ukkb28.icu/,Amazon,Phishing
https://9fao0o.duckdns.org,Aeon bank,Phishing
https://mjzwcxwnjmpvgcsozyeoqqgc.bfk376.com/jp.html?id=*,Mitsui Sumitomo Bank Card,Phishing
http://bhiuaota.ahsfijwi.xyz?id=6140675236087&t=1690972334&m=m1,Mitsui Sumitomo Bank Card,Phishing
https://www.americanexpress.com/crm/ , americanexpress,Not Phishing
https://wqgreg.onedumb.com/,SAISON CARD,Phishing
https://www.adobe.com/id/ ,adobe,Not Phishing
https://h2sfw7.duckdns.org,Aeon bank,Phishing
https://rongshengpeizi.cn/,SAISON CARD,Phishing
https://3vtq3ej4.duckdns.org,Aeon bank,Phishing
https://typaa.cfd/,Amazon,Phishing
https://www.enyuerv79.mrbasic.com/,SAISON CARD,Phishing
https://leytfc.duckdns.org,Aeon bank,Phishing
https://6c42d11506f5b3e5dd052ebea64d521b.daystones.com/caonige6c42d11506f5b3e5dd052ebea64d521b,Amazon,Phishing
https://32b909480d2cabfc1396832166640138.caonimamajap.org/aeon.co.jp/,AEON card,Phishing
https://www.paypalobjects.com/stim.php ,paypal,Not Phishing
https://ekicomjp.iinokf.com/,Ekinet,Phishing
https://dsagrege.youdontcare.com/,SAISON CARD,Phishing
https://mail.kqrceei.cn/,SAISON CARD,Phishing
https://fgtyfhio.misecure.com/,softbank,Phishing
https://sasensacaerd.dpljwea.cn/,SAISON CARD,Phishing
https://www-etuloadcardup-iwaie.linkpc.net/msidecrt.php?sinvu7yfte=*,ETC,Phishing
https://fehfdgs.almostmy.com/,SAISON CARD,Phishing
https://z1nrnn.duckdns.org,Aeon bank,Phishing
https://wcauu.cfd/,Amazon,Phishing
https://6mf562wy.duckdns.org,Aeon bank,Phishing
http://www2.miocrrd.co.jp.u5209.cn/,MICARD,Phishing
https://oq90nm.duckdns.org/,Aeon bank,Phishing
https://gvrdhrtgds.sexidude.com/,SAISON CARD,Phishing
https://www.paypalobjects.com/theguardian.txt ,paypal,Not Phishing
https://www.eki-net.wrlxus.com,Ekinet,Phishing
https://www.ana.co.jp/en/us/logo_13/ ,Ana,Not Phishing
https://www.americanexpress.com/csa/ , americanexpress,Not Phishing
https://emv1.okfzn.top/,Ministry of Internal Affairs and Communications,Phishing
http://www2.miaead.co.jp.mm74.cn/,MICARD,Phishing
http://tsqnczxxtq.duckdns.org/,Apple ID,Phishing
https://www.kueroansaskayasatn.co.jp.hzxqd.cn/ai/third.php,Yamato Transport,Phishing
https://www.paypalobjects.com/skinvideo-download.html ,paypal,Not Phishing
https://www.paypalobjects.com/perlfaq4.html ,paypal,Not Phishing
https://bh45wjsf.yourtrap.com/,SAISON CARD,Phishing
https://dwqgrwfs.zzux.com/,SAISON CARD,Phishing
https://799ytuiy.cfd/,Amazon,Phishing
https://dwqhtrhe.mrbasic.com/,SAISON CARD,Phishing
https://wbeyciwec79.lflinkup.com/,SAISON CARD,Phishing
https://www.eki-user.wkxun.com,Ekinet,Phishing
https://www.ana.co.jp/en/us/b2133535/ ,Ana,Not Phishing
https://i99cyr.cfd/,SAISON CARD,Phishing
https://www.paypalobjects.com/pc-industry.txt ,paypal,Not Phishing
https://www.paypalobjects.com/xara3d6dl.html ,paypal,Not Phishing
https://gfdt878ok.4dq.com/,SAISON CARD,Phishing
http://z-0to7.wrwmm.com/,Apple ID,Phishing
https://www.paypalobjects.com/proxycheck.txt ,paypal,Not Phishing
https://776wetbwrttb.cfd/index.php?info=bae91abe8b7019f3051492c5d9cae3ab,Mercari,Phishing
https://www.ekii-co-jp.admc-opeba.jjcvtuv.cn/,Ekinet,Phishing
https://dirieoct.smtbi.jp.tdwgf.com/,Sumitomo Mitsui Trust Bank,Phishing
https://www.ana.co.jp/en/us/k-ml_v3/ ,Ana,Not Phishing
https://www.americanexpress.com/c2/ , americanexpress,Not Phishing
https://zhuankuaijinrong.cn/,SAISON CARD,Phishing
https://830gdsag.cfd/index.php,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/footer_r/ ,Ana,Not Phishing
https://www.kuronekoyamato.co.jp/en/wk/  ,Yamato Transport,Not Phishing
https://donzeladerocas.com.br/reativado1/,Adobe,Phishing
https://kannn.cfd/index.php?id=,Epos card,Phishing
https://www.paypalobjects.com/server_security.php ,paypal,Not Phishing
https://kueroneekayccetn.co.jp.hzcyt.cn/,Yamato Transport,Phishing
http://saisonsasacsard.co.jp.tungsing.cn/,SAISON CARD,Phishing
https://vwerc3j.justdied.com/,SAISON CARD,Phishing
https://www.paypalobjects.com/saved_search.php ,paypal,Not Phishing
https://www.paypalobjects.com/seventeen.txt ,paypal,Not Phishing
https://v3jspdh.duckdns.org/,Aeon bank,Phishing
http://oohnn.cfd/index.php/?id=,Amazon,Phishing
https://d97f535d8c3083abea3c3e12fe6e1107.caonimamajap.com/aeon.co.jp/,AEON card,Phishing
https://azxnn.icu,AEON card,Phishing
https://www.paypalobjects.com/visitor_survey.html ,paypal,Not Phishing
https://555ioodsa.cfd/,Amazon,Phishing
https://fewfsa.onedumb.com/,SAISON CARD,Phishing
http://zazpp.cfd/,Amazon,Phishing
https://556a8ab1628675e6f658555f0a5b34ce.dgsheji.cn/caonige,Amazon,Phishing
https://www.nhk.reflwectit.one/a3IwMDY1P3,NHK,Phishing
https://aeoncardmyups.com/,AEON card,Phishing
https://t4buf32.duckdns.org,Aeon bank,Phishing
https://www.kueresneakaycaseto.co.jp.gofunski.cn/,Yamato Transport,Phishing
https://bvdcdrtrt454.ourhobby.com/,Mitsui Sumitomo Bank Card,Phishing
https://adwsl.icu/,JCB,Phishing
https://furt.markina-art.com/,Mitsui Sumitomo Bank Card,Phishing
https://ynwanfeng.cn/index.php?info=8ff1579b65a2a9728d925f77947016dc,SAISON CARD,Phishing
https://www.paypalobjects.com/t510.txt ,paypal,Not Phishing
https://pub-34c52a5245f74c7fbebf1651caaf9277.r2.dev/index.html,Microsoft,Phishing
https://www.americanexpress.com/conditions/ , americanexpress,Not Phishing
https://641630.selcdn.ru/Hamzlll/beta7.html?email=jsjsf@mail.com ,Adobe,Phishing
https://saissonaceard.co.jp.lovetennis.com.cn/,SAISON CARD,Phishing
https://mre.awrl.top/,Ministry of Internal Affairs and Communications,Phishing
https://ujjaa.cfd/,Apple ID,Phishing
https://www.ana.co.jp/en/us/g_3/ ,Ana,Not Phishing
https://no625jgs.duckdns.org,Aeon bank,Phishing
https://accout-update-smba.jp.kbdl6000.asia/,Mitsui Sumitomo Bank Card,Phishing
https://777wenrvuoenru.cfd/index.php?info=8099ec7a43751c1d2a15d7f02062ebe,Mercari,Phishing
https://www.paypalobjects.com/pits_vrvibe18.php ,paypal,Not Phishing
https://www.kuronekoyamato.co.jp/en/zag/  ,Yamato Transport,Not Phishing
https://bento.me/hhdhd,BIGLOBE,Phishing
https://rgawjlc.cn/?info=,SAISON CARD,Phishing
https://825hrtjs.cfd//index.php?id=,SAISON CARD,Phishing
https://www.kueroansaskayasatn.co.jp.pkiu.cn/,Yamato Transport,Phishing
https://www2.miocrrd.co.jp.358k.cn/,MICARD,Phishing
https://222ldsa.cfd/,Amazon,Phishing
https://www.ana.co.jp/en/us/durus/ ,Ana,Not Phishing
https://www2-market-rakuten.com/Rakuten/,Rakuten,Phishing
https://wm5pnn.icu/,SAISON CARD,Phishing
https://aydupa.ink/,Jibun bank,Phishing
https://www.paypalobjects.com/xml-libxml.html ,paypal,Not Phishing
https://nzrqewx4w.duckdns.org,Aeon bank,Phishing
https://no-replylevel.weebly.com/,BIGLOBE,Phishing
https://cloud9wine.buzz/,Ministry of Internal Affairs and Communications,Phishing
https://www.an-anamzan-aouan-co-jp.edyliio.cn/,Amazon,Phishing
https://www.ana.co.jp/en/us/condiments/ ,Ana,Not Phishing
https://6pazxy.duckdns.org/,Aeon bank,Phishing
https://service.greenhl.cn/,SAISON CARD,Phishing
www.daraz.com.bd/bath-body/?service=OS&from=filter,Daraz,Not Phishing
https://www.ana.co.jp/en/us/hns_logo/ ,Ana,Not Phishing
https://www.paypalobjects.com/stealthsignal.php ,paypal,Not Phishing
https://www.kuronekoyamato.co.jp.login.dxjscl.cn/,Yamato Transport,Phishing
https://sasensacaerd.bhypeek.cn/,SAISON CARD,Phishing
https://blog.73ex.com/,Ekinet,Phishing
https://www.etc.userinformation.writehausasia.com/a3IwMDY1P3,ETC,Phishing
https://ecsportstraining.com/?info=,Amazon,Phishing
https://bhrr349.duckdns.org,Aeon bank,Phishing
https://kudn4f.duckdns.org,Aeon bank,Phishing
https://www.epcesard.co.jp.bfhu.cn/,Epos card,Phishing
https://www.paypalobjects.com/r20.php ,paypal,Not Phishing
https://bldjdflz.com/,Resona Bank,Phishing
https://www.dwinuliet3.life/,Mizuho Bank,Phishing
https://www.paypalobjects.com/registration_rules.php ,paypal,Not Phishing
https://hedamall.top/users/login,Rakuten,Phishing
https://www.ana.co.jp/en/us/htp/ ,Ana,Not Phishing
https://_.s1.suyush.ink/,Yokohama Bank,Phishing
https://huanjingsiwang.com/,Sumitomo Mitsui Trust Bank,Phishing
https://www.ana.co.jp/en/us/bpf/ ,Ana,Not Phishing
